SITECODE,site_name,ms,site_type,year_min,year_max,n_years,n_occurrences,expected_years,missing_years,gap_fraction
DE4817304,Waldreservat Glindfeld- Orketal (mit Nebentälern),DE,B,2017,2025,6,12,9,3,0.3333333333333333
DE4819301,Kellerwald,DE,B,2007,2025,11,28,19,8,0.42105263157894735
DE4819303,Ederseeufer bei Herzhausen,DE,C,2012,2012,1,1,1,0,0.0
DE4820302,Zechsteinhänge bei Lieschensruh,DE,B,2010,2012,2,3,3,1,0.3333333333333333
DE4820308,Schrummbachsrain und Kalkrain bei Giflitz,DE,B,2011,2020,2,2,10,8,0.8
DE4820401,Stausee von Affoldern,DE,C,2005,2023,13,38,19,6,0.3157894736842105
DE4822304,Untere Eder,DE,B,2005,2025,21,521,21,0,0.0
DE4822402,Ederaue,DE,A,2005,2025,21,780,21,0,0.0
DE4823401,Riedforst bei Melsungen,DE,A,2021,2022,2,4,2,0,0.0
DE4824308,Glimmerode und Hambach bei Hessisch Lichtenau,DE,B,2021,2023,2,2,3,1,0.3333333333333333
DE4825302,Werra- und Wehretal,DE,B,2014,2025,9,29,12,3,0.25
DE4826305,Kalkberge bei Röhrda und Weißenborn,DE,B,2023,2023,1,1,1,0,0.0
DE4828301,Hainich,DE,C,2015,2024,3,3,10,7,0.7
DE4830302,NSG Unstruttal zwischen Nägelstedt und Großvargula,DE,B,2019,2019,1,1,1,0,0.0
DE4831301,Unstrut-Niederung nordöstlich Herbsleben,DE,B,2016,2025,9,32,10,1,0.1
DE4831401,Gera-Unstrut-Niederung um Straußfurt,DE,A,2013,2025,13,105,13,0,0.0
DE4832304,Haßlebener Ried - Alperstedter Ried,DE,B,2016,2021,2,2,6,4,0.6666666666666666
DE4836304,Saale-Ilm-Platten bei Bad Kösen,DE,B,2020,2025,4,7,6,2,0.3333333333333333
DE4840301,Lobstädter Lache,DE,B,2023,2024,2,2,2,0,0.0
DE4840302,Wyhraaue und Frohburger Streitwald,DE,B,2022,2023,2,2,2,0,0.0
DE4840451,Lobstädter Lachen,DE,A,2023,2024,2,2,2,0,0.0
DE4840452,Speicherbecken Borna und Teichgebiet Haselbach,DE,A,2011,2024,6,15,14,8,0.5714285714285714
DE4842301,Mittleres Zwickauer Muldetal,DE,B,2012,2025,8,23,14,6,0.42857142857142855
DE4842302,Muldentäler oberhalb des Zusammenflusses,DE,B,2019,2021,3,6,3,0,0.0
DE4842304,Kohlbach- und Ettelsbachtal,DE,B,2021,2021,1,1,1,0,0.0
DE4842451,Täler in Mittelsachsen,DE,A,2012,2023,7,24,12,5,0.4166666666666667
DE4842452,Tal der Zwickauer Mulde,DE,A,2018,2025,7,19,8,1,0.125
DE4844301,Unteres Zschopautal,DE,B,2018,2022,4,7,5,1,0.2
DE4846301,Triebischtäler,DE,B,2019,2023,5,7,5,0,0.0
DE4846302,Linkselbische Täler zwischen Dresden und Meißen,DE,B,2015,2023,4,5,9,5,0.5555555555555556
DE4847302,Moritzburger Teiche und Wälder,DE,B,2013,2018,2,2,6,4,0.6666666666666666
DE4847303,Teiche und Gründe im Friedewald,DE,B,2018,2018,1,1,1,0,0.0
DE4848301,Rödertal oberhalb Medingen,DE,B,2013,2024,6,10,12,6,0.5
DE4848304,Prießnitzgrund,DE,B,2017,2025,6,12,9,3,0.3333333333333333
DE4852301,Spreegebiet oberhalb Bautzen,DE,B,2020,2023,2,2,4,2,0.5
DE4907301,Worringer Bruch,DE,B,2011,2025,5,6,15,10,0.6666666666666666
DE4916301,Eder zwischen Erndtebrück und Beddelhausen,DE,B,2020,2024,2,2,5,3,0.6
DE4917307,Battenfelder Driescher,DE,B,2014,2014,1,2,1,0,0.0
DE4917350,Obere Eder,DE,B,2005,2025,21,266,21,0,0.0
DE4917401,Hessisches Rothaargebirge,DE,A,2005,2024,9,17,20,11,0.55
DE4919401,Altes Feld bei Dainrode,DE,A,2007,2017,11,31,11,0,0.0
DE4920302,Sondertal und Talgraben bei Bad Wildungen,DE,B,2011,2024,2,2,14,12,0.8571428571428571
DE4920401,Kellerwald,DE,A,2007,2025,19,133,19,0,0.0
DE4921301,Borkener See,DE,C,2006,2023,12,98,18,6,0.3333333333333333
DE4925304,Wald südöstlich Nentershausen,DE,B,2023,2023,1,1,1,0,0.0
DE4926305,Wälder und Kalkmagerrasen der Ringgau Südabdachung,DE,B,2022,2025,2,2,4,2,0.5
DE4926402,Rendaer Höhe,DE,A,2023,2023,1,1,1,0,0.0
DE4930420,Ackerhügelland westlich Erfurt mit Fahnerscher Höhe,DE,A,2016,2025,7,15,10,3,0.3
DE4933420,Ackerhügelland nördlich Weimar mit Ettersberg,DE,A,2019,2024,5,12,6,1,0.16666666666666666
DE4935301,Unteres Ilmtal,DE,B,2017,2017,1,1,1,0,0.0
DE4936301,Saalehänge bei Tultewitz südlich Bad Kösen,DE,B,2024,2024,1,1,1,0,0.0
DE4940301,Haselbacher Teiche und Pleißeaue,DE,B,2011,2025,9,20,15,6,0.4
DE4940302,Pleißewiesen Windischleuba,DE,B,2025,2025,1,1,1,0,0.0
DE4940303,Nordteil Haselbacher Teiche,DE,B,2011,2024,6,14,14,8,0.5714285714285714
DE4940420,Nordöstliches Altenburger Land,DE,A,2000,2025,14,33,26,12,0.46153846153846156
DE4941302,Stöckigt und Streitwald,DE,B,2017,2017,1,1,1,0,0.0
DE4941303,Leinawald,DE,B,2000,2014,3,3,15,12,0.8
DE4941451,Eschefelder Teiche,DE,A,2009,2025,11,20,17,6,0.35294117647058826
DE4941452,Kohrener Land,DE,A,2017,2024,3,4,8,5,0.625
DE4942301,Erlbach- und Aubachtal bei Rochlitz,DE,B,2022,2022,1,1,1,0,0.0
DE4943301,Zschopautal,DE,B,2018,2025,8,34,8,0,0.0
DE4944301,Striegistäler und Aschbachtal,DE,B,2018,2023,3,3,6,3,0.5
DE4945301,Oberes Freiberger Muldetal,DE,B,2012,2025,6,14,14,8,0.5714285714285714
DE4946301,Bobritzschtal,DE,B,2019,2023,3,4,5,2,0.4
DE4947301,Täler von Vereinigter und Wilder Weißeritz,DE,B,2015,2024,6,12,10,4,0.4
DE4949301,Elbtalhänge zwischen Loschwitz und Bonnewitz,DE,B,2019,2019,1,1,1,0,0.0
DE4949302,Wesenitz unterhalb Buschmühle,DE,B,2021,2025,4,6,5,1,0.2
DE4950301,Polenztal,DE,B,2022,2024,2,2,3,1,0.3333333333333333
DE4954301,Pließnitzgebiet,DE,B,2019,2024,4,6,6,2,0.3333333333333333
DE5002301,Teverener Heide,DE,B,1982,2025,19,55,44,25,0.5681818181818182
DE5003301,Kellenberg und Rur zwischen Flossdorf und Broich,DE,B,2008,2025,10,61,18,8,0.4444444444444444
DE5004301,Lindenberger Wald,DE,B,2024,2024,1,2,1,0,0.0
DE5006301,Königsdorfer Forst,DE,B,2020,2020,1,1,1,0,0.0
DE5008302,Königsforst,DE,B,2013,2025,8,17,13,5,0.38461538461538464
DE5008401,Vogelschutzgebiet Königsforst,DE,A,2013,2025,8,17,13,5,0.38461538461538464
DE5014301,Auenwald bei Netphen,DE,B,2016,2024,8,18,9,1,0.1111111111111111
DE5015301,Rothaarkamm und Wiesentäler,DE,B,2024,2024,1,1,1,0,0.0
DE5017305,Lahnhänge zwischen Biedenkopf und Marburg,DE,B,2011,2025,5,12,15,10,0.6666666666666666
DE5018401,Burgwald,DE,A,1983,2024,14,67,42,28,0.6666666666666666
DE5021301,Leistwiesen bei Rommershausen,DE,B,2021,2021,1,1,1,0,0.0
DE5022401,Knüll,DE,A,2012,2025,8,14,14,6,0.42857142857142855
DE5024305,"Auenwiesen von Fulda, Rohrbach und Solz",DE,B,2010,2024,8,16,15,7,0.4666666666666667
DE5024401,Fuldatal zwischen Rotenburg und Niederaula,DE,A,2010,2025,14,83,16,2,0.125
DE5026305,Dankmarshäuser Rhäden,DE,B,2019,2025,4,5,7,3,0.42857142857142855
DE5026350,Rhäden bei Obersuhl und Bosserode,DE,B,2011,2025,13,42,15,2,0.13333333333333333
DE5026402,Rhäden von Obersuhl und Auen an der mittleren Werra,DE,A,2011,2025,13,42,15,2,0.13333333333333333
DE5027302,Nordwestlicher Thüringer Wald,DE,B,2023,2025,2,2,3,1,0.3333333333333333
DE5030302,Apfelstädtaue zwischen Wechmar und Neudietendorf,DE,B,2021,2022,2,2,2,0,0.0
DE5031301,Molsdorfer Schloßpark,DE,B,2023,2023,1,2,1,0,0.0
DE5032301,Steiger - Willroder Forst - Werningslebener Wald,DE,B,2019,2019,1,1,1,0,0.0
DE5032420,Muschelkalkgebiet südöstlich Erfurt,DE,A,2019,2019,1,1,1,0,0.0
DE5034302,Ilmtal zwischen Bad Berka und Weimar mit Buchfarter Wald,DE,B,2017,2017,1,1,1,0,0.0
DE5034420,Ilmtal zwischen Bad Berka und Weimar mit Buchfarter Wald,DE,A,2017,2017,1,1,1,0,0.0
DE5035302,Isserstedter Holz - Mühltal - Windknollen,DE,B,2019,2019,1,1,1,0,0.0
DE5035304,Kernberge - Wöllmisse,DE,B,2024,2024,1,1,1,0,0.0
DE5035309,Jenaer Forst,DE,B,2019,2023,2,2,5,3,0.6
DE5036301,Tautenburger Forst - Hohe Lehde - Gleistalhänge,DE,B,2017,2017,1,1,1,0,0.0
DE5037302,An den Ziegenböcken,DE,B,2019,2021,2,2,3,1,0.3333333333333333
DE5037303,Am Schwertstein - Himmelsgrund,DE,B,2018,2022,3,4,5,2,0.4
DE5037304,Hainspitzer See und Park,DE,B,2016,2025,4,6,10,6,0.6
DE5038301,Zeitzer Forst,DE,C,2021,2021,1,2,1,0,0.0
DE5042301,Chemnitztal,DE,B,2015,2022,7,21,8,1,0.125
DE5045301,Freiberger Bergwerksteiche,DE,B,2018,2021,2,2,4,2,0.5
DE5047301,Täler von Roter Weißeritz und Oelsabach,DE,B,2018,2025,7,17,8,1,0.125
DE5047451,Weißeritztäler,DE,A,2015,2025,9,32,11,2,0.18181818181818182
DE5048301,Lockwitzgrund und Wilisch,DE,B,2020,2021,2,4,2,0,0.0
DE5048302,Müglitztal,DE,B,2018,2025,4,6,8,4,0.5
DE5048451,Osterzgebirgstäler,DE,A,2018,2024,6,9,7,1,0.14285714285714285
DE5049302,Gottleubatal und angrenzende Laubwälder,DE,B,2021,2023,3,3,3,0,0.0
DE5049303,Seidewitztal und Börnersdorfer Bach,DE,B,2019,2019,1,2,1,0,0.0
DE5050301,Nationalpark Sächsische Schweiz,DE,B,2014,2025,10,388,12,2,0.16666666666666666
DE5050302,Lachsbach- und Sebnitztal,DE,B,2021,2025,4,13,5,1,0.2
DE5050303,Tafelberge und Felsreviere der linkselbischen Sächsischen Schweiz,DE,B,2021,2024,2,2,4,2,0.5
DE5050304,Bielatal,DE,B,2020,2025,2,2,6,4,0.6666666666666666
DE5050451,Nationalpark Sächsische Schweiz,DE,A,2014,2025,10,380,12,2,0.16666666666666666
DE5051301,Sebnitzer Wald und Kaiserberg,DE,B,2023,2023,1,3,1,0,0.0
DE5054301,Mandautal,DE,B,2023,2023,1,1,1,0,0.0
DE5102301,Wurmtal südlich Herzogenrath,DE,B,1998,2025,15,31,28,13,0.4642857142857143
DE5102302,Wurmtal nördlich Herzogenrath,DE,B,1993,2024,13,59,32,19,0.59375
DE5104301,Indemündung,DE,B,2010,2025,10,13,16,6,0.375
DE5104302,Rur von Obermaubach bis Linnich,DE,B,2012,2025,14,253,14,0,0.0
DE5106301,Kerpener Bruch und Parrig,DE,B,2016,2025,5,17,10,5,0.5
DE5107302,Waldseenbereich Theresia,DE,B,2013,2025,10,30,13,3,0.23076923076923078
DE5107304,Heider Bergsee und Schluchtsee in der Ville-Seenkette,DE,B,2024,2025,2,4,2,0,0.0
DE5107305,"Ober-, Mittel- und Untersee in der Ville-Seenkette",DE,B,2023,2023,1,1,1,0,0.0
DE5108301,Wahner Heide,DE,B,2008,2025,13,23,18,5,0.2777777777777778
DE5108401,Vogelschutzgebiet 'Wahner Heide',DE,A,2008,2025,14,30,18,4,0.2222222222222222
DE5109301,Naafbachtal,DE,B,2020,2022,3,6,3,0,0.0
DE5109302,Agger,DE,B,2008,2024,11,36,17,6,0.35294117647058826
DE5109303,Sandgrube Seligenthal,DE,B,2020,2024,2,2,5,3,0.6
DE5110301,Brölbach,DE,B,2015,2025,2,2,11,9,0.8181818181818182
DE5113302,Giebelwald,DE,B,2017,2024,2,2,8,6,0.75
DE5114301,Weißbachtal zwischen Wilgersdorf und Rudersdorf,DE,B,2019,2019,1,1,1,0,0.0
DE5115401,Hauberge bei Haiger,DE,A,2016,2024,8,23,9,1,0.1111111111111111
DE5116305,Extensivgrünland bei Ober- und Niederhörlen,DE,B,2021,2021,1,1,1,0,0.0
DE5116309,Lohmühlenteich südlich Eibelshausen,DE,B,2016,2021,5,21,6,1,0.16666666666666666
DE5118301,Dammelsberg und Köhlersgrund,DE,B,2017,2025,2,3,9,7,0.7777777777777778
DE5118302,Obere Lahn und Wetschaft mit Nebengewässern,DE,B,2010,2025,10,28,16,6,0.375
DE5119302,Wohraaue zwischen Kirchhain und Gemünden (Wohra),DE,B,2013,2022,10,85,10,0,0.0
DE5119303,Kuhteiche Emsdorf,DE,B,2016,2020,2,2,5,3,0.6
DE5120302,Maculinea-Schutzgebiet bei Neustadt,DE,B,2017,2021,3,3,5,2,0.4
DE5121401,Schwalmniederung bei Schwalmstadt,DE,A,2013,2021,6,18,9,3,0.3333333333333333
DE5122301,Truppenübungsplatz Schwarzenborn,DE,B,2019,2021,2,2,3,1,0.3333333333333333
DE5125350,Werra zwischen Phillippsthal und Herleshausen,DE,B,2020,2021,2,2,2,0,0.0
DE5127401,Werra-Aue zwischen Breitungen und Creuzburg,DE,A,2006,2025,19,74,20,1,0.05
DE5129303,Wiesen um Waltershausen und Cumbacher Teiche,DE,B,2008,2025,4,5,18,14,0.7777777777777778
DE5130303,Hirzberg - Wannigsrod - Kranichmoor,DE,B,2020,2020,1,1,1,0,0.0
DE5130420,Ohrdrufer Muschelkalkplatte und Apfelstädtaue,DE,A,2021,2024,3,3,4,1,0.25
DE5131303,Drei Gleichen,DE,B,2019,2023,4,5,5,1,0.2
DE5135301,Leutratal - Cospoth - Schießplatz Rothenstein,DE,B,2016,2023,2,2,8,6,0.75
DE5135302,Dohlenstein und Pfaffenberg,DE,B,2021,2021,1,2,1,0,0.0
DE5135420,Muschelkalkhänge der westlichen Saaleplatte,DE,A,2013,2023,7,23,11,4,0.36363636363636365
DE5136301,Zeitzgrund - Teufelstal - Hermsdorfer Moore,DE,B,2018,2025,8,15,8,0,0.0
DE5138301,Hainberg - Weinberg,DE,B,2022,2022,1,1,1,0,0.0
DE5140301,Bachtäler im Oberen Pleißeland,DE,B,2020,2023,3,4,4,1,0.25
DE5142302,Oberwald Hohenstein-Ernstthal,DE,B,2021,2021,1,1,1,0,0.0
DE5142451,Limbacher Teiche,DE,A,2013,2025,3,3,13,10,0.7692307692307693
DE5144301,Flöhatal,DE,B,2020,2022,3,6,3,0,0.0
DE5144451,Flöhatal,DE,A,2018,2021,4,6,4,0,0.0
DE5146301,Gimmlitztal,DE,B,2021,2021,1,1,1,0,0.0
DE5148302,Trebnitztal,DE,B,2020,2023,2,2,4,2,0.5
DE5153301,Hochlagen des Zittauer Gebirges,DE,B,2021,2025,3,6,5,2,0.4
DE5153451,Zittauer Gebirge,DE,A,2021,2025,3,8,5,2,0.4
DE5203307,"Münsterbachtal, Münsterbusch",DE,B,2013,2025,9,12,13,4,0.3076923076923077
DE5203309,Steinbruchbereich Bernhardshammer und Binsfeldhammer,DE,B,2024,2024,1,1,1,0,0.0
DE5203310,Brander  Wald,DE,B,2025,2025,1,1,1,0,0.0
DE5205301,Drover Heide,DE,B,2023,2023,1,2,1,0,0.0
DE5205401,Vogelschutzgebiet Drover Heide,DE,A,2023,2023,1,2,1,0,0.0
DE5207301,Waldville,DE,B,2019,2025,7,9,7,0,0.0
DE5208301,Siegaue und Siegmündung,DE,B,2008,2025,17,469,18,1,0.05555555555555555
DE5210302,"Ahrenbach, Adscheider Tal",DE,B,2021,2021,1,2,1,0,0.0
DE5210303,Sieg,DE,B,2018,2025,8,54,8,0,0.0
DE5211301,Leuscheider Heide,DE,B,2021,2025,2,3,5,3,0.6
DE5211302,Wiesen bei Dreisel,DE,B,2020,2020,1,1,1,0,0.0
DE5212302,Sieg,DE,B,2017,2025,7,14,9,2,0.2222222222222222
DE5212303,Nistertal und Kroppacher Schweiz,DE,B,2019,2025,6,13,7,1,0.14285714285714285
DE5213301,Wälder am Hohenseelbachkopf,DE,B,2017,2017,1,1,1,0,0.0
DE5215305,Krombachswiesen und Struth bei Sechshelden,DE,B,2021,2022,2,3,2,0,0.0
DE5215306,Dill bis Herborn-Burg mit Zuflüssen,DE,B,2019,2025,2,3,7,5,0.7142857142857143
DE5216305,Schelder Wald,DE,B,2021,2025,5,9,5,0,0.0
DE5218301,Kleine Lummersbach bei Cyriaxweimar,DE,B,2020,2024,3,3,5,2,0.4
DE5218302,Lahnaltarm von Bellnhausen,DE,B,2011,2012,2,7,2,0,0.0
DE5218303,Zwester Ohm,DE,B,2018,2018,1,1,1,0,0.0
DE5218401,Lahntal zwischen Marburg und Gießen,DE,A,2000,2025,20,2451,26,6,0.23076923076923078
DE5219301,Amöneburg,DE,B,2012,2012,1,1,1,0,0.0
DE5219303,Ohmwiesen bei Rüdigheim,DE,B,2017,2017,1,1,1,0,0.0
DE5219401,Amöneburger Becken,DE,A,2001,2025,22,1831,25,3,0.12
DE5222301,Immichenhainer Teiche,DE,B,2019,2019,1,1,1,0,0.0
DE5224301,Großes Moor bei Großenmoor,DE,B,2019,2019,1,2,1,0,0.0
DE5225305,Ulster,DE,B,2009,2024,7,10,16,9,0.5625
DE5227301,Pleß - Stoffelskuppe - Bernshäuser Kutte,DE,B,2009,2024,3,4,16,13,0.8125
DE5227304,NSG Breitunger Seen,DE,B,2009,2009,1,1,1,0,0.0
DE5230303,Erlebachwiesen bei Wölfis,DE,B,2024,2024,1,1,1,0,0.0
DE5230305,Wilde Gera bis Plaue und Reichenbach,DE,B,2020,2020,1,1,1,0,0.0
DE5231301,Wipfragrund - Stausee Heyda,DE,B,2020,2025,4,6,6,2,0.3333333333333333
DE5232304,Ilm-Aue von Gräfinau-Angstedt bis Stadtilm,DE,B,2020,2020,1,1,1,0,0.0
DE5234401,Vordere und Hintere Heide südlich Uhlstädt,DE,A,2020,2025,6,31,6,0,0.0
DE5236301,Neustädter Teichgebiet,DE,B,2024,2024,1,2,1,0,0.0
DE5237301,NSG Frießnitzer See - Struth,DE,B,2013,2025,11,45,13,2,0.15384615384615385
DE5237302,Auma - Buchenberg - Wolcheteiche,DE,B,2012,2020,3,7,9,6,0.6666666666666666
DE5237420,Auma-Aue mit Wolcheteiche und Struthbach-Niederung,DE,A,2012,2025,12,52,14,2,0.14285714285714285
DE5238303,Elstertal zwischen Greiz und Wünschendorf,DE,C,2020,2022,3,5,3,0,0.0
DE5243301,Zwönitztal,DE,B,2021,2024,2,3,4,2,0.5
DE5244451,Zschopautal,DE,A,2018,2024,6,14,7,1,0.14285714285714285
DE5245301,Tal der Schwarzen Pockau,DE,B,2020,2021,2,2,2,0,0.0
DE5245302,Kalkwerk Lengefeld,DE,B,2022,2022,1,1,1,0,0.0
DE5247451,Waldgebiete bei Holzhau,DE,A,2021,2021,1,1,1,0,0.0
DE5248306,Fürstenauer Heide und Grenzwiesen Fürstenau,DE,B,2022,2022,1,1,1,0,0.0
DE5248451,Fürstenau,DE,A,2019,2022,2,2,4,2,0.5
DE5303301,Wollerscheider und Hoscheider Venn,DE,B,2019,2021,2,2,3,1,0.3333333333333333
DE5303302,Kalltal und Nebentäler,DE,B,2013,2025,9,22,13,4,0.3076923076923077
DE5304301,Ruraue von Heimbach bis Obermaubach,DE,B,2010,2025,13,30,16,3,0.1875
DE5304302,Buntsandsteinfelsen im Rurtal,DE,B,2023,2025,2,4,3,1,0.3333333333333333
DE5304303,Meuchelberg,DE,B,2016,2016,1,1,1,0,0.0
DE5304401,Vogelschutzgebiet Buntsandsteinfelsen im Rurtal,DE,A,2023,2025,2,4,3,1,0.3333333333333333
DE5304402,Vogelschutzgebiet Kermeter-Hetzinger Wald,DE,A,2011,2025,14,50,15,1,0.06666666666666667
DE5305302,Muschelkalkkuppen bei Embken und Muldenau,DE,B,2011,2013,2,2,3,1,0.3333333333333333
DE5305305,Ginnicker Bruch,DE,B,2015,2021,2,2,7,5,0.7142857142857143
DE5307301,Laubwald südlich Rheinbach,DE,B,2025,2025,1,1,1,0,0.0
DE5308303,Waldreservat Kottenforst,DE,B,2016,2025,7,11,10,3,0.3
DE5308401,Vogelschutzgebiet Kottenforst-Waldville,DE,A,2016,2025,9,20,10,1,0.1
DE5309301,Siebengebirge,DE,B,2012,2025,12,380,14,2,0.14285714285714285
DE5310303,Heiden und Wiesen bei Buchholz,DE,B,2022,2022,1,1,1,0,0.0
DE5312401,Westerwald,DE,A,2012,2025,12,72,14,2,0.14285714285714285
DE5314301,Hoher Westerwald,DE,B,2015,2015,1,1,1,0,0.0
DE5314303,NSG Krombachtalsperre,DE,C,2012,2022,2,2,11,9,0.8181818181818182
DE5314304,Feuchtgebiete und Heiden des Hohen Westerwaldes,DE,B,2021,2025,4,6,5,1,0.2
DE5314450,Hoher Westerwald,DE,A,2014,2025,7,10,12,5,0.4166666666666667
DE5315305,Ulmbachtal und Wiesen in den Hainerlen,DE,B,2024,2025,2,2,2,0,0.0
DE5316302,Grünlandkomplexe von Herbornseelbach bis Ballersbach und Aar-Aue,DE,B,2021,2024,3,22,4,1,0.25
DE5316309,Auenbereich zwischen Oberlemp und Kölschhausen,DE,B,2024,2024,1,1,1,0,0.0
DE5316401,Wiesentäler um Hohenahr und die Aartalsperre,DE,A,2007,2025,18,69,19,1,0.05263157894736842
DE5316402,Hörre bei Herborn und Lemptal,DE,A,2015,2021,3,4,7,4,0.5714285714285714
DE5317302,Helfholzwiesen und Brühl bei Erda,DE,B,2023,2023,1,1,1,0,0.0
DE5317304,Holzwäldchen bei Krofdorf-Gleiberg,DE,B,2014,2016,2,3,3,1,0.3333333333333333
DE5317305,Grünland und Wälder zwischen Frankenbach und Heuchelheim,DE,B,2015,2021,5,13,7,2,0.2857142857142857
DE5318302,Wieseckaue und Josolleraue,DE,B,2014,2025,8,27,12,4,0.3333333333333333
DE5318401,Wieseckaue östlich Gießen,DE,A,2019,2025,6,24,7,1,0.14285714285714285
DE5320303,Feldatal/Kahlofen und Ohmaue,DE,B,2020,2024,4,5,5,1,0.2
DE5322304,Hutewald auf dem Hainig bei Lauterbach,DE,B,2020,2020,1,1,1,0,0.0
DE5322305,Magerrasen bei Lauterbach und Kalkberge bei Schwarz,DE,B,2019,2019,1,1,1,0,0.0
DE5322306,Lauter und Eisenbach,DE,B,2012,2017,2,2,6,4,0.6666666666666666
DE5323303,Obere und Mittlere Fuldaaue,DE,B,2013,2025,13,84,13,0,0.0
DE5325305,Vorderrhön,DE,B,2015,2023,2,2,9,7,0.7777777777777778
DE5325350,Ulsteraue,DE,B,2021,2023,2,3,3,1,0.3333333333333333
DE5326401,Thüringische Rhön,DE,A,2009,2024,9,21,16,7,0.4375
DE5327302,Grimmelbachliete - Hardt,DE,B,2009,2009,1,3,1,0,0.0
DE5328305,Werra bis Treffurt mit Zuflüssen,DE,B,2009,2025,12,34,17,5,0.29411764705882354
DE5330306,Thüringer Wald östlich Suhl mit Vessertal,DE,B,2012,2021,2,2,10,8,0.8
DE5332301,Pennewitzer Teiche - Unteres Wohlrosetal,DE,B,2022,2022,1,1,1,0,0.0
DE5332420,Langer Berg - Buntsandstein-Waldland um Paulinzella,DE,A,2022,2022,1,1,1,0,0.0
DE5333301,Schwarzatal ab Goldisthal mit Zuflüssen,DE,B,2011,2025,7,9,15,8,0.5333333333333333
DE5333420,Nördliches Thüringer Schiefergebirge mit Schwarzatal,DE,A,2011,2025,7,9,15,8,0.5333333333333333
DE5334301,Saaletal zwischen Hohenwarte und Saalfeld,DE,B,2018,2023,5,9,6,1,0.16666666666666666
DE5335304,Zechsteinriffe in der Orlasenke und Döbritzer Schweiz,DE,B,2025,2025,1,1,1,0,0.0
DE5336302,Dreba-Plothener Teichgebiet,DE,B,2017,2024,7,12,8,1,0.125
DE5336401,Plothener Teiche,DE,A,2011,2025,13,59,15,2,0.13333333333333333
DE5337301,Nordwestvogtländische Teiche und Moor Oberlinda,DE,B,2014,2014,1,1,1,0,0.0
DE5337302,Separate Fledermausquartiere u. -habitate Vogtland/Westerzgebirge,DE,B,2022,2022,1,1,1,0,0.0
DE5338302,Elstersteilhänge,DE,B,2021,2021,1,2,1,0,0.0
DE5338420,Pöllwitzer Wald,DE,A,2020,2021,2,2,2,0,0.0
DE5338451,Elstersteilhänge nördlich Plauen,DE,A,2021,2025,2,3,5,3,0.6
DE5339303,Göltzschtal,DE,B,2019,2024,3,6,6,3,0.5
DE5340302,Crinitzer Wasser und Teiche im Kirchberger Granitgebiet,DE,B,2020,2020,1,1,1,0,0.0
DE5341303,Muldetal bei Aue,DE,B,2020,2020,1,1,1,0,0.0
DE5343451,Geyersche Platte,DE,A,2021,2021,1,1,1,0,0.0
DE5344302,Preßnitz- und Rauschenbachtal,DE,B,2019,2021,3,4,3,0,0.0
DE5344303,Pöhlbachtal,DE,B,2020,2020,1,1,1,0,0.0
DE5345301,Buchenwälder und Moorwald bei Neuhausen und Olbernhau,DE,B,2020,2020,1,1,1,0,0.0
DE5345303,Serpentingebiet Zöblitz-Ansprung,DE,B,2020,2020,1,1,1,0,0.0
DE5345451,Wälder bei Olbernhau,DE,A,2020,2020,1,1,1,0,0.0
DE5345452,Erzgebirgskamm bei Satzung,DE,A,2019,2019,1,1,1,0,0.0
DE5403301,Perlenbach-Fuhrtsbachtal,DE,B,2020,2025,5,21,6,1,0.16666666666666666
DE5403302,Gebirgsbach Rur bei Monschau,DE,B,2020,2022,2,12,3,1,0.3333333333333333
DE5403303,Felsen am Unterlauf des Perlenbaches,DE,B,2022,2023,2,2,2,0,0.0
DE5403304,Oberlauf der Rur,DE,B,2016,2025,8,43,10,2,0.2
DE5404301,Kermeter,DE,B,2011,2024,13,31,14,1,0.07142857142857142
DE5404302,Bachtäler im Truppenübungsplatz Vogelsang,DE,B,2020,2025,5,10,6,1,0.16666666666666666
DE5404303,"Dedenborn, Talaue des Püngel-, Wüstebaches und Erkensruhroberlauf",DE,B,2015,2023,5,20,9,4,0.4444444444444444
DE5405302,"Hänge an Urft und Gillesbach, Urftaue von Urft bis Schmidtheim",DE,B,2016,2024,3,3,9,6,0.6666666666666666
DE5405305,Tanzberg,DE,B,2015,2016,2,2,2,0,0.0
DE5407301,Wiesen bei Ruine Tomberg,DE,B,2019,2019,1,1,1,0,0.0
DE5408302,Ahrtal,DE,B,2007,2025,12,34,19,7,0.3684210526315789
DE5409301,Mündungsgebiet der Ahr,DE,B,1982,2024,8,15,43,35,0.813953488372093
DE5409401,Ahrmündung,DE,A,1982,2024,9,18,43,34,0.7906976744186046
DE5410301,Wälder zwischen Linz und Neuwied,DE,B,2017,2022,3,3,6,3,0.5
DE5410302,Felsentäler der Wied,DE,B,2012,2025,8,14,14,6,0.42857142857142855
DE5412301,Westerwälder Seenplatte,DE,B,2013,2025,10,24,13,3,0.23076923076923078
DE5412401,Westerwälder Seenplatte,DE,A,2010,2025,15,51,16,1,0.0625
DE5413301,Westerwälder Kuppenland,DE,B,2014,2025,9,16,12,3,0.25
DE5414450,Steinbrüche in Mittelhessen,DE,A,2025,2025,1,1,1,0,0.0
DE5415304,Kreuzberg und Kahlenbergskopf bei Obershausen,DE,B,2021,2022,2,2,2,0,0.0
DE5416301,Weinberg bei Wetzlar,DE,B,2011,2021,6,21,11,5,0.45454545454545453
