SITECODE,site_name,ms,site_type,year_min,year_max,n_years,n_occurrences,expected_years,missing_years,gap_fraction
DE3426301,Brand,DE,B,2013,2025,9,32,13,4,0.3076923076923077
DE3427301,Bohlenbruch,DE,B,2021,2025,4,82,5,1,0.2
DE3427331,Erse,DE,B,2017,2024,5,24,8,3,0.375
DE3429401,Großes Moor bei Gifhorn,DE,A,2007,2025,8,16,19,11,0.5789473684210527
DE3430301,Vogelmoor,DE,B,2024,2025,2,4,2,0,0.0
DE3431331,Drömling,DE,B,2008,2025,10,30,18,8,0.4444444444444444
DE3431401,Drömling,DE,A,2017,2025,9,27,9,0,0.0
DE3432401,Feldflur bei Kusey,DE,A,2024,2024,1,1,1,0,0.0
DE3434302,Kellerberge nordöstlich Gardelegen,DE,B,2018,2018,1,1,1,0,0.0
DE3437302,Elbaue zwischen Derben und Schönhausen,DE,B,2008,2025,16,109,18,2,0.1111111111111111
DE3437401,Elbaue Jerichow,DE,A,2008,2025,18,386,18,0,0.0
DE3439303,Milower Berg,DE,B,2017,2017,1,2,1,0,0.0
DE3440301,Pritzerber Laake,DE,B,2015,2018,2,2,4,2,0.5
DE3440304,Gräninger See,DE,B,2010,2019,4,9,10,6,0.6
DE3441301,Weißes Fenn und Dünenheide,DE,B,2023,2023,1,1,1,0,0.0
DE3442304,Beetzsee-Rinne und Niederungen,DE,B,2011,2025,11,49,15,4,0.26666666666666666
DE3444303,Döberitzer Heide,DE,B,2007,2025,15,99,19,4,0.21052631578947367
DE3444304,Heimsche Heide,DE,B,2018,2025,6,8,8,2,0.25
DE3444306,Falkenseer Kuhlaake,DE,B,2020,2025,3,3,6,3,0.5
DE3444307,Bredower Forst,DE,B,2019,2019,1,1,1,0,0.0
DE3444401,Döberitzer Heide,DE,A,2007,2025,18,381,19,1,0.05263157894736842
DE3445301,Spandauer Forst,DE,C,1994,2025,23,159,32,9,0.28125
DE3445304,Baumberge,DE,B,2025,2025,1,1,1,0,0.0
DE3445305,Fließwiese Ruhleben,DE,B,2011,2025,7,14,15,8,0.5333333333333333
DE3447301,Falkenberger Rieselfelder,DE,B,1966,2025,27,346,60,33,0.55
DE3448301,Langes Elsenfließ und Wegendorfer Mühlenfließ,DE,B,2021,2021,1,1,1,0,0.0
DE3448302,"Fredersdorfer Mühlenfließ, Breites und Krummes Luch",DE,B,2006,2025,5,5,20,15,0.75
DE3449301,"Herrensee, Lange-Damm-Wiesen und Barnimhänge",DE,B,2011,2025,8,15,15,7,0.4666666666666667
DE3450301,Klobichsee,DE,B,2019,2024,4,6,6,2,0.3333333333333333
DE3450302,Ruhlsdorfer Bruch,DE,B,2022,2022,1,2,1,0,0.0
DE3450303,Stobbertal,DE,B,1967,2023,7,23,57,50,0.8771929824561403
DE3450304,Gumnitz und Großer Schlagenthinsee,DE,B,2013,2021,3,3,9,6,0.6666666666666666
DE3450305,Rotes Luch Tiergarten,DE,B,2010,2014,3,3,5,2,0.4
DE3450306,Tornowseen - Pritzhagener Berge,DE,B,2015,2020,3,3,6,3,0.5
DE3450307,Schermützelsee,DE,B,2021,2021,1,2,1,0,0.0
DE3450309,Müncheberg,DE,B,2018,2025,4,11,8,4,0.5
DE3450320,Müncheberg Ergänzung,DE,B,2014,2024,2,2,11,9,0.8181818181818182
DE3450401,Märkische Schweiz,DE,A,1967,2025,22,206,59,37,0.6271186440677966
DE3453301,Oderinsel Kietz,DE,B,2023,2025,3,4,3,0,0.0
DE3453422,Mittlere Oderniederung,DE,A,1990,2025,21,584,36,15,0.4166666666666667
DE3507301,Hügelgräberheide Halle-Hesingen,DE,B,2018,2024,6,8,7,1,0.14285714285714285
DE3508301,"Heseper Moor, Engdener Wüste",DE,B,2008,2024,9,37,17,8,0.47058823529411764
DE3508331,Tillenberge,DE,B,2017,2025,3,13,9,6,0.6666666666666666
DE3509401,Engdener Wüste,DE,A,2008,2024,9,39,17,8,0.47058823529411764
DE3512301,Finkenfeld und Wiechholz,DE,B,2015,2015,1,1,1,0,0.0
DE3513332,Gehn,DE,B,2021,2023,3,11,3,0,0.0
DE3513401,Alfsee,DE,A,2012,2025,11,90,14,3,0.21428571428571427
DE3516301,Stemweder Berg,DE,B,2010,2024,7,11,15,8,0.5333333333333333
DE3517302,Große Aue,DE,B,2020,2024,3,5,5,2,0.4
DE3518301,Weißes Moor,DE,B,2025,2025,1,1,1,0,0.0
DE3519401,Vogelschutzgebiet 'Weseraue',DE,A,2009,2025,16,190,17,1,0.058823529411764705
DE3520331,Sündern bei Loccum,DE,B,2013,2016,2,2,4,2,0.5
DE3520332,Schaumburger Wald,DE,B,2025,2025,1,1,1,0,0.0
DE3520431,Schaumburger Wald,DE,A,2013,2025,2,2,13,11,0.8461538461538461
DE3521401,Steinhuder Meer,DE,A,1984,2025,22,1735,42,20,0.47619047619047616
DE3525331,Altwarmbüchener Moor,DE,B,2011,2024,9,15,14,5,0.35714285714285715
DE3526331,Fuhse-Auwald bei Uetze (Herrschaft),DE,B,2021,2021,1,2,1,0,0.0
DE3528301,"Fahle Heide, Gifhorner Heide",DE,B,1982,2025,11,15,44,33,0.75
DE3528331,Maaßel,DE,B,2024,2024,1,1,1,0,0.0
DE3530401,Barnbruch,DE,A,1975,2025,25,422,51,26,0.5098039215686274
DE3532301,Grabensystem Drömling,DE,B,2014,2025,5,5,12,7,0.5833333333333334
DE3532401,Vogelschutzgebiet Drömling,DE,A,2009,2025,16,143,17,1,0.058823529411764705
DE3533301,Drömling,DE,B,2013,2025,10,53,13,3,0.23076923076923078
DE3535301,Colbitz-Letzlinger Heide,DE,B,2005,2016,2,2,12,10,0.8333333333333334
DE3536301,Mahlpfuhler Fenn,DE,C,2025,2025,1,4,1,0,0.0
DE3540301,Große Freiheit bei Plaue,DE,B,2021,2021,1,1,1,0,0.0
DE3541301,Mittlere Havel,DE,B,2011,2024,6,9,14,8,0.5714285714285714
DE3542301,Ketziner Havelinseln,DE,B,2018,2018,1,1,1,0,0.0
DE3542304,Steppenhügel im Havelland,DE,B,2017,2021,2,2,5,3,0.6
DE3542305,Mittlere Havel Ergänzung,DE,B,2009,2025,11,36,17,6,0.35294117647058826
DE3542421,Mittlere Havelniederung,DE,A,1999,2025,18,668,27,9,0.3333333333333333
DE3543301,Krielower See,DE,B,2019,2019,1,1,1,0,0.0
DE3543304,Wolfsbruch,DE,B,2014,2025,4,7,12,8,0.6666666666666666
DE3544301,Pfaueninsel,DE,B,1995,2024,11,22,30,19,0.6333333333333333
DE3544303,Ferbitzer Bruch,DE,B,2009,2025,17,282,17,0,0.0
DE3544304,Sacrower See und Königswald,DE,B,2013,2025,7,13,13,6,0.46153846153846156
DE3544306,SPA Westlicher Düppeler Forst,DE,A,1995,2025,18,60,31,13,0.41935483870967744
DE3545301,Grunewald,DE,B,2006,2025,14,212,20,6,0.3
DE3545341,SPA Grunewald,DE,A,2008,2025,12,198,18,6,0.3333333333333333
DE3547302,Teufelsseemoor Köpenick,DE,B,2019,2019,1,1,1,0,0.0
DE3548301,Müggelspree-Müggelsee,DE,B,1976,2025,31,217,50,19,0.38
DE3548302,Wilhelmshagen-Woltersdorfer Dünenzug,DE,B,2021,2025,3,5,5,2,0.4
DE3548341,SPA Müggelspree,DE,A,2006,2025,15,116,20,5,0.25
DE3549301,Löcknitztal,DE,B,1965,2025,11,47,61,50,0.819672131147541
DE3549303,Maxsee,DE,B,2018,2019,2,2,2,0,0.0
DE3551302,Lietzener Mühlental,DE,B,2022,2022,1,1,1,0,0.0
DE3551304,Graning,DE,B,2024,2025,2,2,2,0,0.0
DE3552304,Langer Grund-Kohlberg,DE,B,2025,2025,1,1,1,0,0.0
DE3552306,Oderhänge Mallnow,DE,B,2024,2025,2,4,2,0,0.0
DE3553307,Lebuser Odertal,DE,B,2020,2025,6,15,6,0,0.0
DE3553308,Oder-Neiße Ergänzung,DE,B,2011,2025,12,77,15,3,0.2
DE3608301,Syen-Venn,DE,B,2015,2025,5,6,11,6,0.5454545454545454
DE3608302,Bentheimer Wald,DE,B,2012,2024,10,27,13,3,0.23076923076923078
DE3608331,Weiher am Syenvenn,DE,B,2012,2018,3,5,7,4,0.5714285714285714
DE3609303,Samerrott,DE,B,2013,2024,5,23,12,7,0.5833333333333334
DE3611301,Heiliges Meer - Heupen,DE,B,2011,2025,10,285,15,5,0.3333333333333333
DE3612301,Mettinger und Recker Moor,DE,B,2010,2025,15,247,16,1,0.0625
DE3612401,Vogelschutzgebiet 'Düsterdieker Niederung',DE,A,2006,2025,17,284,20,3,0.15
DE3613301,Grasmoor,DE,B,2018,2024,3,4,7,4,0.5714285714285714
DE3613303,Vogelpohl,DE,B,2023,2023,1,1,1,0,0.0
DE3613331,Achmer Sand,DE,B,2020,2022,3,8,3,0,0.0
DE3613332,Düte (mit Nebenbächen),DE,B,2015,2025,2,3,11,9,0.8181818181818182
DE3614334,Fledermauslebensraum Wiehengebirge bei Osnabrück,DE,B,2025,2025,1,1,1,0,0.0
DE3618301,"Großes Torfmoor,  Altes Moor",DE,B,2009,2025,17,623,17,0,0.0
DE3618302,Mindenerwald,DE,B,2023,2023,1,1,1,0,0.0
DE3618401,Vogelschutzgebiet 'Bastauniederung',DE,A,2009,2025,17,942,17,0,0.0
DE3619301,Heisterholz,DE,B,2019,2022,3,3,4,1,0.25
DE3624331,Leineaue zwischen Hannover und Ruthe,DE,B,1992,2025,19,278,34,15,0.4411764705882353
DE3625331,"Bockmerholz, Gaim",DE,B,2011,2025,10,53,15,5,0.3333333333333333
DE3625332,Mergelgrube bei Hannover,DE,B,2021,2023,2,2,3,1,0.3333333333333333
DE3626301,Hahnenkamp,DE,B,2020,2020,1,1,1,0,0.0
DE3626331,Hämeler Wald,DE,B,2019,2025,4,4,7,3,0.42857142857142855
DE3627401,Wendesser Moor,DE,A,2025,2025,1,1,1,0,0.0
DE3629301,Eichen-Hainbuchenwälder zwischen Braunschweig und Wolfsburg,DE,B,2019,2021,3,5,3,0,0.0
DE3630301,Beienroder Holz,DE,B,2017,2025,8,52,9,1,0.1111111111111111
DE3630331,Rieseberger Moor,DE,B,2022,2022,1,1,1,0,0.0
DE3630332,Sundern bei Boimstorf,DE,B,2021,2022,2,2,2,0,0.0
DE3630401,Laubwälder zwischen Braunschweig und Wolfsburg,DE,A,2009,2025,10,70,17,7,0.4117647058823529
DE3635302,Colbitzer Lindenwald,DE,B,2006,2018,3,5,13,10,0.7692307692307693
DE3635401,Vogelschutzgebiet Colbitz-Letzlinger Heide,DE,A,2005,2018,5,7,14,9,0.6428571428571429
DE3637301,Elbaue bei Bertingen,DE,B,2015,2025,6,26,11,5,0.45454545454545453
DE3639301,Fiener Bruch,DE,B,2017,2024,6,22,8,2,0.25
DE3639401,Vogelschutzgebiet Fiener Bruch,DE,A,2015,2025,11,91,11,0,0.0
DE3640301,Gränert,DE,B,2023,2023,1,2,1,0,0.0
DE3640421,Fiener Bruch,DE,A,2008,2024,16,60,17,1,0.058823529411764705
DE3641304,Krahner Busch,DE,B,2023,2023,1,1,1,0,0.0
DE3641305,Stadthavel,DE,B,2011,2023,4,6,13,9,0.6923076923076923
DE3641306,Plane Ergänzung,DE,B,2010,2025,7,8,16,9,0.5625
DE3642301,Lehniner Mittelheide und Quellgebiet der Emster,DE,B,2000,2022,2,3,23,21,0.9130434782608695
DE3642302,Rietzer See,DE,B,1968,2025,22,918,58,36,0.6206896551724138
DE3642303,Kolpinsee und Mückenfenn,DE,B,2013,2013,1,1,1,0,0.0
DE3642401,Rietzer See,DE,A,1968,2025,22,916,58,36,0.6206896551724138
DE3643301,Kleiner Plessower See,DE,B,2010,2010,1,3,1,0,0.0
DE3643303,Glindower Alpen,DE,B,2023,2023,1,1,1,0,0.0
DE3643304,Streuwiesen bei Werder,DE,B,2020,2020,1,1,1,0,0.0
DE3644301,Saarmunder Berg,DE,B,2024,2024,1,1,1,0,0.0
DE3645302,Genshagener Busch,DE,B,2018,2023,4,6,6,2,0.3333333333333333
DE3646302,Glasowbachniederung,DE,B,2012,2025,13,240,14,1,0.07142857142857142
DE3648303,Wernsdorfer See,DE,B,1964,2024,20,77,61,41,0.6721311475409836
DE3649301,Swatzke und Skabyberge,DE,B,2018,2023,2,3,6,4,0.6666666666666666
DE3649303,Müggelspreeniederung,DE,B,1965,2025,8,18,61,53,0.8688524590163934
DE3651303,Spree,DE,B,2010,2025,11,25,16,5,0.3125
DE3652301,Booßener Teichgebiet,DE,B,2022,2022,1,1,1,0,0.0
DE3653302,Oderwiesen nördlich Frankfurt,DE,B,2009,2025,4,9,17,13,0.7647058823529411
DE3708302,Gildehauser Venn,DE,B,2008,2025,15,806,18,3,0.16666666666666666
DE3708303,Rüenberger Venn,DE,B,2011,2025,3,5,15,12,0.8
DE3709301,Harskamp,DE,B,2019,2022,4,12,4,0,0.0
DE3711301,"Emsaue <MS, ST>",DE,B,1990,2025,16,70,36,20,0.5555555555555556
DE3712302,Sandsteinzug Teutoburger Wald,DE,B,2019,2023,3,7,5,2,0.4
DE3713301,Silberberg,DE,B,2012,2024,6,12,13,7,0.5384615384615384
DE3713302,Habichtswald,DE,B,2019,2024,5,29,6,1,0.16666666666666666
DE3713331,"Hüggel, Heidhornberg und Roter Berg",DE,B,2021,2024,4,5,4,0,0.0
DE3715331,Else und obere Hase,DE,B,2017,2022,2,2,6,4,0.6666666666666666
DE3719301,Wälder bei Porta Westfalica,DE,B,2020,2022,2,2,3,1,0.3333333333333333
DE3719302,Unternammerholz,DE,B,2020,2021,2,2,2,0,0.0
DE3720301,"Süntel, Wesergebirge, Deister",DE,B,2012,2025,11,14,14,3,0.21428571428571427
DE3720431,Uhu-Brutplätze im Weserbergland,DE,A,2015,2022,5,7,8,3,0.375
DE3724331,Hallerburger Holz,DE,B,2011,2025,3,3,15,12,0.8
DE3727331,Klein Lafferder Holz,DE,B,2009,2025,7,9,17,10,0.5882352941176471
DE3727401,Lengeder Teiche,DE,A,2010,2017,3,3,8,5,0.625
DE3729301,"Pfeifengras-Wiese bei Schapen, Schapener Forst",DE,B,2021,2023,3,3,3,0,0.0
DE3729331,Wälder und Kleingewässer zwischen Mascherode und Cremlingen,DE,B,2019,2024,6,15,6,0,0.0
DE3729332,Riddagshäuser Teiche,DE,C,1991,2025,23,588,35,12,0.34285714285714286
DE3730301,Rieseberg,DE,B,2015,2025,8,14,11,3,0.2727272727272727
DE3730303,Nordwestlicher Elm,DE,B,2017,2024,3,3,8,5,0.625
DE3730331,Pfeifengraswiese Wohld,DE,B,2023,2024,2,3,2,0,0.0
DE3730333,Lutterlandbruch,DE,B,2023,2025,2,2,3,1,0.3333333333333333
DE3731331,Dorm,DE,B,2019,2025,5,5,7,2,0.2857142857142857
DE3732302,Bartenslebener Forst im Aller-Hügelland,DE,B,2024,2024,1,1,1,0,0.0
DE3734301,Olbe- und Bebertal südlich Haldensleben,DE,B,2015,2015,1,8,1,0,0.0
DE3736301,Elbaue südlich Rogätz mit Ohremündung,DE,B,2009,2025,8,17,17,9,0.5294117647058824
DE3738301,"Ringelsdorfer-, Gloine- und Dreibachsystem im Vorfläming",DE,B,2010,2025,5,32,16,11,0.6875
DE3740302,Buckau und Nebenfließe,DE,B,2017,2025,3,4,9,6,0.6666666666666666
DE3741301,Bullenberger Bach,DE,B,2010,2023,12,25,14,2,0.14285714285714285
DE3741302,Mittelbruch,DE,B,2014,2020,5,8,7,2,0.2857142857142857
DE3742301,Baitzer Bach,DE,B,2010,2020,3,4,11,8,0.7272727272727273
DE3742302,Hackenheide,DE,B,2014,2014,1,1,1,0,0.0
DE3744301,Nuthe-Nieplitz-Niederung,DE,B,1994,2025,23,1148,32,9,0.28125
DE3744421,Nuthe-Nieplitz-Niederung,DE,A,1993,2025,24,1160,33,9,0.2727272727272727
DE3746302,Prierowsee,DE,B,1965,1988,5,8,24,19,0.7916666666666666
DE3746308,Umgebung Prierowsee,DE,B,2020,2023,4,5,4,0,0.0
DE3746309,Zülow-Niederung,DE,B,2009,2018,3,5,10,7,0.7
DE3747301,Sutschketal,DE,B,2007,2025,4,5,19,15,0.7894736842105263
DE3747302,Tiergarten,DE,B,2006,2024,7,14,19,12,0.631578947368421
DE3748301,Dolgensee,DE,B,2017,2021,3,4,5,2,0.4
DE3748305,Skabyer Torfgraben,DE,B,2023,2023,1,2,1,0,0.0
DE3749301,Groß Schauener Seenkette,DE,B,2009,2024,9,25,16,7,0.4375
DE3749302,Luchwiesen,DE,B,2016,2025,10,28,10,0,0.0
DE3749307,Binnendüne Waltersberge,DE,B,2023,2023,1,1,1,0,0.0
DE3752302,Unteres Schlaubetal,DE,B,2012,2025,3,8,14,11,0.7857142857142857
DE3752303,Unteres Schlaubetal Ergänzung,DE,B,2022,2022,1,1,1,0,0.0
DE3754303,Mittlere Oder,DE,B,2023,2025,3,4,3,0,0.0
DE3806301,Lüntener Fischteich u. Ammeloer Venn,DE,B,2010,2025,13,99,16,3,0.1875
DE3807301,Amtsvenn u. Hündfelder Moor,DE,B,2010,2025,16,158,16,0,0.0
DE3807302,"Witte Venn, Krosewicker Grenzwald",DE,B,2013,2025,5,17,13,8,0.6153846153846154
DE3807401,Vogelschutzgebiet 'Moore und Heiden des westlichen Münsterlandes',DE,A,1972,2025,26,1512,54,28,0.5185185185185185
DE3808301,Eper-Graeser Venn/ Lasterfeld,DE,B,2018,2025,7,15,8,1,0.125
DE3810301,Emsdettener Venn und Wiesen am Max-Clemens-Kanal,DE,B,2012,2025,12,120,14,2,0.14285714285714285
DE3810302,Bagno mit Steinfurter Aa,DE,B,2018,2025,5,9,8,3,0.375
DE3810401,VSG Feuchtwiesen im nördlichen Münsterland,DE,A,2012,2025,12,186,14,2,0.14285714285714285
DE3811303,Hanfteich,DE,B,2019,2023,3,11,5,2,0.4
DE3813302,Nördliche Teile des Teutoburger Waldes mit Intruper Berg,DE,B,2022,2023,2,2,2,0,0.0
DE3813331,"Teutoburger Wald, Kleiner Berg",DE,B,2014,2022,7,25,9,2,0.2222222222222222
DE3817301,System Else/Werre,DE,B,2011,2024,8,12,14,6,0.42857142857142855
DE3818302,Wald nördlich Bad Salzuflen,DE,B,2022,2024,2,2,3,1,0.3333333333333333
DE3819301,"Rotenberg, Bärenkopf, Habichtsberg und Wihupsberg",DE,B,2009,2024,8,17,16,8,0.5
DE3820331,Ostenuther Kiesteiche,DE,B,2022,2022,1,1,1,0,0.0
DE3822331,Hamel und Nebenbäche,DE,B,2002,2025,7,12,24,17,0.7083333333333334
DE3823301,Ith,DE,B,2013,2024,8,9,12,4,0.3333333333333333
DE3823331,Hallerbruch,DE,B,2017,2025,4,7,9,5,0.5555555555555556
DE3824331,Limberg bei Elze,DE,B,2012,2012,1,1,1,0,0.0
DE3824332,Leineaue unter dem Rammelsberg,DE,B,2011,2025,15,235,15,0,0.0
DE3824333,Saale mit Nebengewässern,DE,B,2012,2015,2,2,4,2,0.5
DE3825301,"Haseder Busch, Giesener Berge, Gallberg, Finkenberg",DE,B,2007,2025,10,93,19,9,0.47368421052631576
DE3825331,Beuster (mit NSG 'Am roten Steine'),DE,B,2015,2023,5,19,9,4,0.4444444444444444
DE3825401,Hildesheimer Wald,DE,A,2014,2023,6,12,10,4,0.4
DE3827332,Kammmolch-Biotop Tagebau Haverlahwiese,DE,B,2011,2025,4,9,15,11,0.7333333333333333
DE3828401,Heerter See,DE,A,1994,2025,15,35,32,17,0.53125
DE3829301,Asse,DE,B,2024,2024,1,1,1,0,0.0
DE3830301,Heeseberg-Gebiet,DE,B,2020,2024,4,4,5,1,0.2
DE3839301,Altengrabower Heide,DE,B,1970,2011,3,8,42,39,0.9285714285714286
DE3839401,Vogelschutzgebiet Altengrabower Heide,DE,A,1970,2011,3,8,42,39,0.9285714285714286
DE3840421,Hoher Fläming,DE,A,2011,2025,15,205,15,0,0.0
DE3841301,Belziger Bach,DE,B,2010,2025,15,449,16,1,0.0625
DE3842301,Plane,DE,B,2010,2025,13,81,16,3,0.1875
DE3843301,Obere Nieplitz,DE,B,2012,2023,4,10,12,8,0.6666666666666666
DE3845303,Kummersdorfer Heide/Breiter Steinbusch,DE,B,2025,2025,1,1,1,0,0.0
DE3845307,"Nuthe, Hammerfließ und Eiserbach",DE,B,2009,2025,8,17,17,9,0.5294117647058824
DE3846302,Horstfelder und Hechtsee,DE,B,2011,2014,2,2,4,2,0.5
DE3846306,Wehrdamm/Mellensee/Kleiner Wünsdorfer See,DE,B,2011,2011,1,3,1,0,0.0
DE3847302,Mühlenfließ-Sägebach,DE,B,2020,2020,1,1,1,0,0.0
DE3847304,Töpchiner Seen,DE,B,2021,2021,1,1,1,0,0.0
DE3847307,Jägersberg-Schirknitzberg,DE,B,2009,2024,4,7,16,12,0.75
DE3847309,Heideseen bei Groß Köris,DE,B,2022,2022,1,1,1,0,0.0
DE3848302,Mahnigsee Dahmetal,DE,B,2008,2024,2,3,17,15,0.8823529411764706
DE3848304,Katzenberge,DE,B,2025,2025,1,1,1,0,0.0
DE3848306,Streganzsee-Dahme und Bürgerheide,DE,B,2020,2022,2,3,3,1,0.3333333333333333
DE3849301,Milaseen,DE,B,2020,2020,1,1,1,0,0.0
DE3849302,Josinskyluch,DE,B,2024,2025,2,2,2,0,0.0
DE3850301,Schwenower Forst,DE,B,2022,2022,1,2,1,0,0.0
DE3851301,Spreewiesen südlich Beeskow,DE,B,2021,2024,3,4,4,1,0.25
DE3852304,Schlaubetal,DE,B,2016,2025,7,11,10,3,0.3
DE3906301,Zwillbrocker Venn u. Ellewicker Feld,DE,B,1972,2025,26,1054,54,28,0.5185185185185185
DE3907301,Schwattet Gatt,DE,B,2019,2023,3,3,5,2,0.4
DE3907303,Wacholderheide Hörsteloe,DE,B,2023,2024,2,7,2,0,0.0
DE3908301,Liesner Wald,DE,B,2016,2016,1,1,1,0,0.0
DE3909301,Herrenholz und Schöppinger Berg,DE,B,2011,2011,1,1,1,0,0.0
DE3911401,Vogelschutzgebiet 'Rieselfelder Münster',DE,A,1970,2025,40,5586,56,16,0.2857142857142857
DE3912301,Große Bree,DE,B,2020,2020,1,1,1,0,0.0
DE3915303,Tatenhauser Wald bei Halle,DE,B,2013,2013,1,1,1,0,0.0
DE3919302,Begatal,DE,B,2012,2023,4,7,12,8,0.6666666666666666
DE3922301,Emmer,DE,B,2011,2023,2,4,13,11,0.8461538461538461
DE3924301,"Sieben Berge, Vorberge",DE,B,1984,2025,18,83,42,24,0.5714285714285714
DE3924331,Duinger Wald mit Doberg und Weenzer Bruch,DE,B,2020,2023,3,3,4,1,0.25
DE3925331,"Riehe, Alme, Gehbeck und Subeck",DE,B,2023,2023,1,1,1,0,0.0
DE3925332,Kammmolch-Biotop Röderhofer Teiche,DE,B,2010,2023,4,8,14,10,0.7142857142857143
DE3926331,Nette und Sennebach,DE,B,2008,2025,7,14,18,11,0.6111111111111112
DE3926332,Steinberg bei Wesseln,DE,B,2023,2025,2,2,3,1,0.3333333333333333
DE3927301,"Hainberg, Bodensteiner Klippen",DE,B,2011,2024,4,5,14,10,0.7142857142857143
DE3927302,Innerste-Aue (mit Kahnstein),DE,B,2007,2025,11,49,19,8,0.42105263157894735
DE3928301,Salzgitterscher Höhenzug (Südteil),DE,B,2011,2024,12,112,14,2,0.14285714285714285
DE3928401,Innerstetal von Langelsheim bis Groß Düngen,DE,A,2007,2025,16,382,19,3,0.15789473684210525
DE3929331,"Harly, Ecker und Okertal nördlich Vienenburg",DE,B,2010,2023,9,18,14,5,0.35714285714285715
DE3930301,Fallsteingebiet nördlich Osterwieck,DE,C,2019,2020,2,2,2,0,0.0
DE3932301,Großes Bruch bei Wulferstedt,DE,B,2012,2014,2,4,3,1,0.3333333333333333
DE3935301,Sülzetal bei Sülldorf,DE,B,2024,2024,1,2,1,0,0.0
DE3936301,Elbaue zwischen Saalemündung und Magdeburg,DE,B,2008,2025,18,165,18,0,0.0
DE3938401,Zerbster Land,DE,A,2025,2025,1,1,1,0,0.0
DE3939301,Obere Nuthe-Läufe,DE,B,2016,2017,2,2,2,0,0.0
DE3940303,Flämingbuchen,DE,B,2019,2019,1,1,1,0,0.0
DE3941301,Planetal,DE,B,2014,2023,6,6,10,4,0.4
DE3943302,Zarth,DE,B,2008,2025,3,4,18,15,0.8333333333333334
DE3944301,Forst Zinna/Keilberg,DE,B,2011,2016,4,14,6,2,0.3333333333333333
DE3945421,Truppenübungsplätze Jüterbog Ost und West,DE,A,2011,2016,4,14,6,2,0.3333333333333333
DE3947304,Glashütte/Mochheide,DE,B,2019,2022,2,2,4,2,0.5
DE3948303,Heideseen,DE,B,2017,2022,3,5,6,3,0.5
DE3949301,Unterspreewald,DE,B,2010,2025,7,33,16,9,0.5625
DE3949302,Pretschener Spreeniederung,DE,B,2020,2021,2,3,2,0,0.0
DE3950303,Teufelsluch,DE,B,2018,2018,1,1,1,0,0.0
DE3951301,Stockshof - Behlower Wiesen,DE,B,2025,2025,1,1,1,0,0.0
DE3952301,Reicherskreuzer Heide und Schwanensee,DE,B,2011,2024,4,10,14,10,0.7142857142857143
DE3953302,Dorchetal,DE,B,2024,2024,1,1,1,0,0.0
DE3954301,Oder-Neiße,DE,B,2016,2025,5,5,10,5,0.5
DE4006301,Burlo-Vardingholter Venn und Entenschlatt,DE,B,2008,2025,13,36,18,5,0.2777777777777778
DE4008301,Berkel,DE,B,2016,2025,8,13,10,2,0.2
DE4008302,Fürstenkuhle im Weissen Venn,DE,B,2009,2009,1,1,1,0,0.0
DE4009301,Roruper Holz mit Kestenbusch,DE,B,2021,2021,1,1,1,0,0.0
DE4010302,Baumberge,DE,B,2015,2015,1,1,1,0,0.0
DE4012301,Wolbecker Tiergarten,DE,B,2018,2023,4,9,6,2,0.3333333333333333
DE4013301,"Emsaue, Kreise Warendorf und Gütersloh",DE,B,2019,2025,6,28,7,1,0.14285714285714285
DE4017301,Östlicher Teutoburger Wald,DE,B,2012,2025,9,14,14,5,0.35714285714285715
DE4018301,Donoperteich-Hiddeser Bent,DE,B,2013,2023,4,4,11,7,0.6363636363636364
DE4021301,Emmertal,DE,B,2009,2024,8,14,16,8,0.5
DE4021302,Schildberg,DE,B,2012,2012,1,1,1,0,0.0
DE4021303,Wälder bei Blomberg,DE,B,2020,2020,1,1,1,0,0.0
DE4022302,"Burgberg, Heinsener Klippen, Rühler Schweiz",DE,B,2014,2025,5,10,12,7,0.5833333333333334
DE4022431,Sollingvorland,DE,A,2006,2025,18,188,20,2,0.1
DE4023331,Quellsumpf am Heiligenberg,DE,B,2011,2025,2,3,15,13,0.8666666666666667
DE4024332,"Laubwälder und Klippenbereiche im Selter, Hils und Greener Wald",DE,B,2020,2021,2,3,2,0,0.0
DE4029301,Ecker- und Okertal,DE,B,2015,2023,6,10,9,3,0.3333333333333333
DE4029401,Okertal bei Vienenburg,DE,A,1992,2025,16,55,34,18,0.5294117647058824
DE4031301,Huy nördlich Halberstadt,DE,C,2019,2024,3,5,6,3,0.5
DE4037302,Elbaue Steckby-Lödderitz,DE,B,2014,2025,11,29,12,1,0.08333333333333333
DE4037303,Saaleaue bei Groß Rosenburg,DE,B,2010,2023,9,81,14,5,0.35714285714285715
DE4042301,Woltersdorfer Heide nördlich Wittenberg-Lutherstadt,DE,B,2023,2023,1,2,1,0,0.0
DE4042303,Friedenthaler Grund,DE,B,2021,2023,2,2,3,1,0.3333333333333333
DE4047306,Dahmetal Ergänzung,DE,B,2014,2014,1,1,1,0,0.0
DE4048302,Urstromtal bei Golßen,DE,B,2015,2022,2,2,8,6,0.75
DE4049304,"Ellerborn, Ribocka und Ragower Niederungswiesen",DE,B,2011,2019,7,16,9,2,0.2222222222222222
DE4050301,Nördliches Spreewaldrandgebiet,DE,B,2009,2011,2,6,3,1,0.3333333333333333
DE4051301,Lieberoser Endmoräne und Staakower Läuche,DE,B,2008,2019,3,4,12,9,0.75
