SITECODE,site_name,ms,site_type,year_min,year_max,n_years,n_occurrences,expected_years,missing_years,gap_fraction
DE5318303,Feuchtwiesen bei Daubringen,DE,B,2016,2022,3,4,7,4,0.5714285714285714
DE5318306,Wiesecker Teiche,DE,B,2024,2024,1,1,1,0,0.0
DE5318401,Wieseckaue östlich Gießen,DE,A,2018,2025,7,15,8,1,0.125
DE5319301,Hoher Stein bei Nordeck,DE,B,2023,2023,1,5,1,0,0.0
DE5319302,Sickler Teich bei Londorf,DE,B,2003,2003,1,1,1,0,0.0
DE5319303,Waldgebiete zwischen Weitershain und Bersrod,DE,B,2021,2023,3,9,3,0,0.0
DE5320303,Feldatal/Kahlofen und Ohmaue,DE,B,2012,2025,8,25,14,6,0.42857142857142855
DE5321301,"Talauen von Brenderwasser,Sengersbach,Wannbach- und Köpfelbachtal",DE,B,2020,2022,2,3,3,1,0.3333333333333333
DE5321302,Am Kalten Born bei Wallenrod,DE,B,2018,2018,1,1,1,0,0.0
DE5322303,Großseggenried am Huhnrod,DE,B,2025,2025,1,1,1,0,0.0
DE5322304,Hutewald auf dem Hainig bei Lauterbach,DE,B,2019,2021,2,3,3,1,0.3333333333333333
DE5322305,Magerrasen bei Lauterbach und Kalkberge bei Schwarz,DE,B,2020,2025,5,8,6,1,0.16666666666666666
DE5322306,Lauter und Eisenbach,DE,B,1994,2023,8,21,30,22,0.7333333333333333
DE5323301,Breitenbachtal bei Michelsrombach,DE,B,2020,2020,1,2,1,0,0.0
DE5323303,Obere und Mittlere Fuldaaue,DE,B,2007,2025,14,55,19,5,0.2631578947368421
DE5325303,NSG Teufelsberg - Pietzelstein,DE,B,1992,2022,13,28,31,18,0.5806451612903226
DE5325304,NSG Rößberg - NSG Tannenberg-Seelesberg,DE,B,2022,2022,1,1,1,0,0.0
DE5325305,Vorderrhön,DE,B,1992,2025,15,119,34,19,0.5588235294117647
DE5325350,Ulsteraue,DE,B,2016,2024,3,4,9,6,0.6666666666666666
DE5326301,NSG Horbel - Hoflar - Birkenberg,DE,B,2005,2005,1,10,1,0,0.0
DE5326302,Ibengarten - Wiesenthaler Schweiz - Sommertal,DE,B,2011,2025,13,42,15,2,0.13333333333333333
DE5326401,Thüringische Rhön,DE,A,1991,2025,26,306,35,9,0.2571428571428571
DE5327302,Grimmelbachliete - Hardt,DE,B,2009,2025,6,17,17,11,0.6470588235294118
DE5327305,Roßdorfer Steintriften,DE,B,2024,2024,1,1,1,0,0.0
DE5328305,Werra bis Treffurt mit Zuflüssen,DE,B,2016,2025,8,32,10,2,0.2
DE5328306,Dolmar und Christeser Grund,DE,B,2010,2021,2,26,12,10,0.8333333333333334
DE5329301,Reisinger Stein,DE,B,2010,2010,1,15,1,0,0.0
DE5330301,Schneekopf - Schmücker Graben - Großer Beerberg,DE,B,2012,2025,7,20,14,7,0.5
DE5330305,Oberlauf der Zahmen Gera - Seiffartsburg,DE,B,2021,2022,2,4,2,0,0.0
DE5330306,Thüringer Wald östlich Suhl mit Vessertal,DE,B,2012,2025,10,32,14,4,0.2857142857142857
DE5331301,Erbskopf - Marktal und Morast - Gabeltäler,DE,B,2010,2023,3,20,14,11,0.7857142857142857
DE5331302,Bergwiesen um Schmiedefeld a. Rstg. mit Ziegensumpf,DE,B,2021,2021,1,1,1,0,0.0
DE5332301,Pennewitzer Teiche - Unteres Wohlrosetal,DE,B,2022,2025,3,3,4,1,0.25
DE5332420,Langer Berg - Buntsandstein-Waldland um Paulinzella,DE,A,2017,2025,6,10,9,3,0.3333333333333333
DE5333301,Schwarzatal ab Goldisthal mit Zuflüssen,DE,B,2009,2025,15,87,17,2,0.11764705882352941
DE5333302,NSG Schenkenberg,DE,B,2021,2025,2,9,5,3,0.6
DE5333420,Nördliches Thüringer Schiefergebirge mit Schwarzatal,DE,A,2009,2025,15,101,17,2,0.11764705882352941
DE5334301,Saaletal zwischen Hohenwarte und Saalfeld,DE,B,2019,2025,6,21,7,1,0.14285714285714285
DE5335304,Zechsteinriffe in der Orlasenke und Döbritzer Schweiz,DE,B,2017,2025,5,21,9,4,0.4444444444444444
DE5336302,Dreba-Plothener Teichgebiet,DE,B,2017,2024,4,8,8,4,0.5
DE5336401,Plothener Teiche,DE,A,2016,2025,9,32,10,1,0.1
DE5337301,Nordwestvogtländische Teiche und Moor Oberlinda,DE,B,2024,2024,1,1,1,0,0.0
DE5338301,Pöllwitzer Wald,DE,B,2013,2025,4,10,13,9,0.6923076923076923
DE5338302,Elstersteilhänge,DE,B,2020,2024,5,18,5,0,0.0
DE5338420,Pöllwitzer Wald,DE,A,2013,2025,4,10,13,9,0.6923076923076923
DE5338451,Elstersteilhänge nördlich Plauen,DE,A,2020,2024,5,17,5,0,0.0
DE5339302,Waschteich Reuth,DE,B,2024,2024,1,1,1,0,0.0
DE5339303,Göltzschtal,DE,B,2020,2024,2,3,5,3,0.6
DE5340301,Bachtäler südlich Zwickau,DE,B,2021,2025,2,3,5,3,0.6
DE5340302,Crinitzer Wasser und Teiche im Kirchberger Granitgebiet,DE,B,2020,2023,3,10,4,1,0.25
DE5341302,Kalkbrüche im Wildenfelser Zwischengebirge,DE,B,2020,2020,1,1,1,0,0.0
DE5341303,Muldetal bei Aue,DE,B,2020,2023,4,13,4,0,0.0
DE5341304,Moorgebiet am Filzteich und Stockteich,DE,B,2021,2021,1,4,1,0,0.0
DE5342301,"Kuttenbach, Moosheide und Vordere Aue",DE,B,2025,2025,1,1,1,0,0.0
DE5343301,Moore und Mittelgebirgslandschaft bei Elterlein,DE,B,1999,2025,7,16,27,20,0.7407407407407407
DE5343302,Moorgebiet Rotes Wasser,DE,B,2025,2025,1,1,1,0,0.0
DE5343303,Binge Geyer,DE,B,2023,2023,1,1,1,0,0.0
DE5343451,Geyersche Platte,DE,A,1999,2025,7,17,27,20,0.7407407407407407
DE5344301,Moosheide bei Marienberg,DE,B,2025,2025,1,1,1,0,0.0
DE5344302,Preßnitz- und Rauschenbachtal,DE,B,2021,2024,3,7,4,1,0.25
DE5344303,Pöhlbachtal,DE,B,2013,2020,5,7,8,3,0.375
DE5344451,Mittelgebirgslandschaft östlich Annaberg,DE,A,2013,2024,8,22,12,4,0.3333333333333333
DE5345301,Buchenwälder und Moorwald bei Neuhausen und Olbernhau,DE,B,2017,2020,3,4,4,1,0.25
DE5345302,Mothäuser Heide,DE,B,2018,2025,5,20,8,3,0.375
DE5345303,Serpentingebiet Zöblitz-Ansprung,DE,B,1929,1929,1,1,1,0,0.0
DE5345305,Natzschungtal,DE,B,2020,2020,1,1,1,0,0.0
DE5345306,"Bergwiesen um Rübenau, Kühnhaide und Satzung",DE,B,2012,2025,5,7,14,9,0.6428571428571429
DE5345451,Wälder bei Olbernhau,DE,A,2019,2019,1,1,1,0,0.0
DE5345452,Erzgebirgskamm bei Satzung,DE,A,2012,2025,8,19,14,6,0.42857142857142855
DE5403301,Perlenbach-Fuhrtsbachtal,DE,B,1969,2025,17,525,57,40,0.7017543859649122
DE5403302,Gebirgsbach Rur bei Monschau,DE,B,2015,2025,9,31,11,2,0.18181818181818182
DE5403303,Felsen am Unterlauf des Perlenbaches,DE,B,2019,2025,4,11,7,3,0.42857142857142855
DE5403304,Oberlauf der Rur,DE,B,2012,2025,12,176,14,2,0.14285714285714285
DE5403305,Vennhochfläche bei Mützenich,DE,B,2012,2024,4,5,13,9,0.6923076923076923
DE5404301,Kermeter,DE,B,2005,2025,17,742,21,4,0.19047619047619047
DE5404302,Bachtäler im Truppenübungsplatz Vogelsang,DE,B,2014,2025,12,118,12,0,0.0
DE5404303,"Dedenborn, Talaue des Püngel-, Wüstebaches und Erkensruhroberlauf",DE,B,2016,2025,9,183,10,1,0.1
DE5405301,Kallmuther Berg,DE,B,2014,2025,3,4,12,9,0.75
DE5405302,"Hänge an Urft und Gillesbach, Urftaue von Urft bis Schmidtheim",DE,B,2004,2025,17,384,22,5,0.22727272727272727
DE5405303,Weyerer Wald,DE,B,2013,2025,4,19,13,9,0.6923076923076923
DE5405305,Tanzberg,DE,B,2015,2024,6,24,10,4,0.4
DE5405306,Mannenberghöhlen und Mannenbergstollen,DE,B,2019,2019,1,1,1,0,0.0
DE5405307,Kartsteinhöhlen mit Kakushöhle,DE,B,2020,2025,5,9,6,1,0.16666666666666666
DE5406301,Eschweiler Tal und Kalkkuppen,DE,B,1970,2025,18,242,56,38,0.6785714285714286
DE5406302,Bad Münstereifeler Wald,DE,B,2019,2025,6,8,7,1,0.14285714285714285
DE5407301,Wiesen bei Ruine Tomberg,DE,B,2015,2024,7,8,10,3,0.3
DE5408302,Ahrtal,DE,B,1971,2025,22,275,55,33,0.6
DE5409301,Mündungsgebiet der Ahr,DE,B,1982,2023,6,9,42,36,0.8571428571428571
DE5409401,Ahrmündung,DE,A,1982,2023,7,12,42,35,0.8333333333333334
DE5410301,Wälder zwischen Linz und Neuwied,DE,B,2012,2023,8,29,12,4,0.3333333333333333
DE5410302,Felsentäler der Wied,DE,B,2019,2025,7,29,7,0,0.0
DE5412301,Westerwälder Seenplatte,DE,B,2012,2024,9,33,13,4,0.3076923076923077
DE5412401,Westerwälder Seenplatte,DE,A,2012,2024,9,42,13,4,0.3076923076923077
DE5413301,Westerwälder Kuppenland,DE,B,1988,2025,18,133,38,20,0.5263157894736842
DE5414302,Heidenkopf und Knoten nördlich Mengerskirchen,DE,B,2016,2016,1,1,1,0,0.0
DE5414303,Wiesen nördlich Lahr,DE,B,2016,2023,3,6,8,5,0.625
DE5414304,Abbaugebiete Dornburg-Thalheim,DE,B,2008,2024,5,20,17,12,0.7058823529411765
DE5414450,Steinbrüche in Mittelhessen,DE,A,2017,2025,6,13,9,3,0.3333333333333333
DE5415301,Kallenbachtal zwischen Arborn und Obershausen,DE,B,2007,2023,3,4,17,14,0.8235294117647058
DE5415304,Kreuzberg und Kahlenbergskopf bei Obershausen,DE,B,2016,2025,5,10,10,5,0.5
DE5416301,Weinberg bei Wetzlar,DE,B,2005,2023,15,88,19,4,0.21052631578947367
DE5416302,Waldgebiet östlich von Allendorf und nördlich von Leun,DE,B,2007,2025,16,62,19,3,0.15789473684210525
DE5416303,Lahnwiesen zwischen Burgsolms und Oberbiel,DE,B,2020,2022,2,6,3,1,0.3333333333333333
DE5416305,Urwaldzelle bei Braunfels,DE,B,2022,2022,1,5,1,0,0.0
DE5416401,Weinberg bei Wetzlar,DE,A,2011,2023,11,59,13,2,0.15384615384615385
DE5417301,Lahnaue zwischen Atzbach und Gießen,DE,B,2002,2025,15,56,24,9,0.375
DE5417302,Abgrabungsgewässer Grube Fernie,DE,B,2017,2025,9,34,9,0,0.0
DE5417401,Lahnaue zwischen Atzbach und Gießen,DE,A,2002,2025,15,60,24,9,0.375
DE5417402,Feldflur bei Hüttenberg und Schöffengrund,DE,A,2020,2024,3,19,5,2,0.4
DE5418301,Gießener Bergwerkswald,DE,B,2018,2025,7,18,8,1,0.125
DE5418302,Gewässer in den Gailschen Tongruben,DE,B,2019,2021,3,4,3,0,0.0
DE5418303,Wald um die Peterseen südwestlich Lich,DE,B,2021,2022,2,5,2,0,0.0
DE5419301,Wetterniederung bei Lich,DE,B,2013,2024,8,15,12,4,0.3333333333333333
DE5419303,Wälder und Flachwasserteiche östlich Lich,DE,B,2016,2024,6,10,9,3,0.3333333333333333
DE5420304,Laubacher Wald,DE,B,1999,2025,22,258,27,5,0.18518518518518517
DE5421302,Hoher Vogelsberg,DE,B,2000,2025,18,168,26,8,0.3076923076923077
DE5421401,Vogelsberg,DE,A,1959,2025,35,1532,67,32,0.47761194029850745
DE5422303,Talauen bei Herbstein,DE,B,2014,2025,11,26,12,1,0.08333333333333333
DE5422304,Weinberg bei Stockhausen,DE,B,2025,2025,1,1,1,0,0.0
DE5423301,Himmelsberg,DE,B,1995,1995,1,5,1,0,0.0
DE5423304,Lüder mit Zuflüssen,DE,B,2023,2023,1,1,1,0,0.0
DE5425401,Hessische Rhön,DE,A,1939,2025,28,947,87,59,0.6781609195402298
DE5426320,Hohe Rhön,DE,B,1991,2025,13,53,35,22,0.6285714285714286
DE5427301,Geba-Triften - Diesburg,DE,B,2016,2025,7,28,10,3,0.3
DE5427303,NSG Bischofswaldung mit Stedtlinger Moor,DE,B,2020,2025,5,7,6,1,0.16666666666666666
DE5428301,Zehnerberg und Bauerbachtal,DE,B,2010,2023,2,13,14,12,0.8571428571428571
DE5428302,Trockenhang am Halsberg,DE,B,2010,2010,1,11,1,0,0.0
DE5428303,Herpfer Wald - Berkeser Wald - Stillberg,DE,C,2009,2025,7,47,17,10,0.5882352941176471
DE5430301,Erle-Wiesen St. Kilian,DE,B,2019,2024,3,3,6,3,0.5
DE5430401,Mittlerer Thüringer Wald,DE,A,2010,2025,12,145,16,4,0.25
DE5431301,Schleusegrund-Wiesen,DE,B,2015,2024,6,31,10,4,0.4
DE5431304,Bergwiesen um Neustadt a. Rstg. und Kahlert,DE,B,2020,2020,1,3,1,0,0.0
DE5432401,Westliches Thüringer Schiefergebirge,DE,A,2013,2025,8,28,13,5,0.38461538461538464
DE5434301,Schieferbrüche bei Probstzella,DE,B,2020,2022,2,4,3,1,0.3333333333333333
DE5435301,Mittelgrund,DE,B,2020,2021,2,4,2,0,0.0
DE5436301,Burgk - Bleiberg - Kobersfelsen,DE,B,2008,2025,5,5,18,13,0.7222222222222222
DE5437451,Wisentatal bei Mühltroff,DE,A,2016,2016,1,3,1,0,0.0
DE5438302,Großer Weidenteich,DE,B,2021,2025,3,6,5,2,0.4
DE5438304,Rosenbachgebiet,DE,B,2017,2017,1,1,1,0,0.0
DE5438305,Vogtländische Pöhle,DE,B,2017,2017,1,1,1,0,0.0
DE5438451,Weidenteich und Syrau-Kauschwitzer Heide,DE,A,2021,2025,3,6,5,2,0.4
DE5439301,Triebtalgebiet,DE,B,2009,2024,2,5,16,14,0.875
DE5441303,Bergwiesen um Schönheide und Stützengrün,DE,B,2022,2022,1,1,1,0,0.0
DE5441304,Tal der Großen Bockau,DE,B,2017,2025,2,6,9,7,0.7777777777777778
DE5441451,Westerzgebirge,DE,A,2014,2025,9,26,12,3,0.25
DE5442302,Griesbachgebiet,DE,B,2021,2021,1,1,1,0,0.0
DE5442303,Pöhlwassertal mit Wernitzbächel,DE,B,2020,2020,1,1,1,0,0.0
DE5443301,Mittelerzgebirgische Basaltberge,DE,B,2013,2024,5,17,12,7,0.5833333333333334
DE5504303,Oleftal,DE,B,2021,2023,2,5,3,1,0.3333333333333333
DE5504305,Kyllquellgebiet,DE,B,2015,2023,2,6,9,7,0.7777777777777778
DE5505301,"Wiesen, Borstgrasrasen und Heiden bei Sistig",DE,B,2011,2025,15,230,15,0,0.0
DE5505304,Manscheider Bachtal und Paulushof,DE,B,2015,2025,11,42,11,0,0.0
DE5505305,Unteres Genfbachtal,DE,B,2011,2025,8,21,15,7,0.4666666666666667
DE5505307,Kalktuffquelle bei Blankenheim,DE,B,2025,2025,1,1,1,0,0.0
DE5505308,"Haubachtal, Dietrichseiffen",DE,B,2011,2025,13,41,15,2,0.13333333333333333
DE5505309,Dahlemer Binz,DE,B,2021,2023,2,2,3,1,0.3333333333333333
DE5506301,Buirer Lei bei Buir,DE,B,2020,2020,1,1,1,0,0.0
DE5506302,Aremberg,DE,B,2014,2023,6,13,10,4,0.4
DE5506471,Vogelschutzgebiet Ahrgebirge,DE,A,2010,2025,3,8,16,13,0.8125
DE5507401,Ahrgebirge,DE,A,1971,2025,25,565,55,30,0.5454545454545454
DE5509301,NSG Laacher See,DE,B,2012,2025,14,170,14,0,0.0
DE5509302,Vulkankuppen am Brohlbachtal,DE,B,2009,2025,16,89,17,1,0.058823529411764705
DE5509401,Laacher See,DE,A,2012,2025,11,26,14,3,0.21428571428571427
DE5510301,Mittelrhein,DE,B,1966,2025,11,40,60,49,0.8166666666666667
DE5510302,Rheinhänge zwischen Unkel und Neuwied,DE,B,1981,2025,13,121,45,32,0.7111111111111111
DE5511301,NSG Urmitzer Werth,DE,C,2024,2025,2,2,2,0,0.0
DE5511302,Brexbach- und Saynbachtal,DE,B,2012,2025,10,52,14,4,0.2857142857142857
DE5511401,Engerser Feld,DE,A,2014,2025,8,30,12,4,0.3333333333333333
DE5512301,Montabaurer Höhe,DE,B,2008,2025,11,22,18,7,0.3888888888888889
DE5514302,"Spitzberg, Gackenberg und Tongruben von Hintermeilingen",DE,B,2010,2021,2,3,12,10,0.8333333333333334
DE5514304,Elbbachaue östlich von Elz,DE,B,1988,2022,5,16,35,30,0.8571428571428571
DE5515302,Marmorbruch Wirbelau,DE,B,2005,2016,3,5,12,9,0.75
DE5515303,Lahntal und seine Hänge,DE,B,2005,2025,17,174,21,4,0.19047619047619047
DE5516301,Heiligerwald-Blessestein-Eichenkopf,DE,B,2007,2021,2,3,15,13,0.8666666666666667
DE5516302,Waldgebiete südwestlich von Weilmünster,DE,B,2023,2023,1,1,1,0,0.0
DE5517301,Wehrholz,DE,B,2014,2024,7,22,11,4,0.36363636363636365
DE5517303,Ackergrundbachtal nördlich Cleeberg,DE,B,2024,2024,1,2,1,0,0.0
DE5518301,Salzwiesen von Münzenberg,DE,B,2019,2024,3,3,6,3,0.5
DE5518302,In der Metz bei Münzenberg,DE,B,2019,2019,1,1,1,0,0.0
DE5518304,Grünland bei Bellersheim und Obbornhofen,DE,B,2020,2020,1,1,1,0,0.0
DE5518305,Hölle von Rockenberg,DE,B,2015,2025,4,8,11,7,0.6363636363636364
DE5518306,Wald östlich Oppershofen,DE,B,2015,2022,3,4,8,5,0.625
DE5519304,Horloffaue zwischen Hungen und Grund-Schwalheim,DE,B,2004,2025,18,112,22,4,0.18181818181818182
DE5519305,Basalthügel des Vogelsberges im Randbereich zur Wetterau,DE,B,2009,2023,9,24,15,6,0.4
DE5519401,Wetterau,DE,A,2004,2025,20,889,22,2,0.09090909090909091
DE5520301,Basaltsteinbruch Glashütten,DE,B,2012,2025,5,16,14,9,0.6428571428571429
DE5520302,Talauen von Nidder und Hillersbach bei Gedern und Burkhards,DE,B,2015,2024,2,4,10,8,0.8
DE5520304,Basaltmagerrasen am Rand der Wetterauer Trockeninsel,DE,B,2009,2025,15,210,17,2,0.11764705882352941
DE5520305,Eichköppel bei Eichelsdorf,DE,B,2016,2024,2,2,9,7,0.7777777777777778
DE5520306,Waldgebiete südlich und südwestlich von Schotten,DE,B,2007,2025,11,37,19,8,0.42105263157894735
DE5522303,Talauen bei Freiensteinau und Gewässerabschnitt der Salz,DE,B,2014,2025,4,6,12,8,0.6666666666666666
DE5522304,Vogelsbergteiche und Lüderaue bei Grebenhain,DE,B,2003,2025,17,170,23,6,0.2608695652173913
DE5525351,Hochrhön,DE,B,2004,2025,20,527,22,2,0.09090909090909091
DE5525352,Haderwald,DE,B,2022,2022,1,2,1,0,0.0
DE5526371,Bayerische Hohe Rhön,DE,B,1978,2025,25,1149,48,23,0.4791666666666667
DE5526471,Bayerische Hohe Rhön,DE,A,1978,2025,25,902,48,23,0.4791666666666667
DE5527371,Bachsystem der Streu mit Nebengewässern,DE,B,2010,2025,9,24,16,7,0.4375
DE5527372,Trockengebiete vor der Rhön,DE,B,2009,2025,14,112,17,3,0.17647058823529413
DE5527373,Trockenverbundgebiet Rhön - Grabfeld,DE,B,2010,2025,5,6,16,11,0.6875
DE5527401,Standortübungsplatz Mellrichstadt,DE,A,2016,2025,7,31,10,3,0.3
DE5529301,Gehegter Berg - Eingefallener Berg,DE,B,2021,2025,3,3,5,2,0.4
DE5529302,Gleichberge,DE,C,2019,2025,6,18,7,1,0.14285714285714285
DE5530301,Elsterbachtal - Wiedersbacher Moore,DE,B,2022,2022,1,1,1,0,0.0
DE5530302,Heidefläche im Hildburghäuser Stadtwald,DE,B,2022,2025,2,2,4,2,0.5
DE5531302,NSG Leite bei Harras,DE,B,2013,2025,4,13,13,9,0.6923076923076923
DE5532302,NSG Röthengrund,DE,B,2025,2025,1,1,1,0,0.0
DE5532308,Westliches Schiefergebirge um Steinheid und Scheibe-Alsbach,DE,B,2016,2024,4,4,9,5,0.5555555555555556
DE5535301,Jägersruh - Gemäßgrund - Thüringische Moschwitz,DE,B,2017,2022,3,3,6,3,0.5
DE5535420,Frankenwald - Schieferbrüche um Lehesten,DE,A,2012,2022,5,6,11,6,0.5454545454545454
DE5536301,Hänge an der Bleilochtalsperre,DE,C,2021,2025,4,5,5,1,0.2
DE5537302,Grünes Band Sachsen / Bayern,DE,B,2016,2025,5,12,10,5,0.5
DE5537303,Kemnitztal,DE,B,2018,2018,1,2,1,0,0.0
DE5537451,Vogtländische Pöhle und Täler,DE,A,2011,2024,9,17,14,5,0.35714285714285715
DE5537452,Grünes Band,DE,A,2016,2025,5,12,10,5,0.5
DE5538301,Elstertal oberhalb Plauen,DE,B,2017,2024,6,7,8,2,0.25
DE5538302,Triebelbachtal,DE,B,2015,2018,2,3,4,2,0.5
DE5540301,Am alten Floßgraben,DE,B,2011,2020,2,2,10,8,0.8
DE5540302,Oberes Zwickauer Muldetal,DE,B,2022,2022,1,1,1,0,0.0
DE5541301,Erzgebirgskamm am Kleinen Kranichsee,DE,B,2014,2025,6,12,12,6,0.5
DE5541302,Erzgebirgskamm am Großen Kranichsee,DE,B,2020,2023,2,3,4,2,0.5
DE5541303,Mittelgebirgslandschaft bei Johanngeorgenstadt,DE,B,2011,2017,2,2,7,5,0.7142857142857143
DE5542301,Wiesen um Halbmeil und Breitenbrunn,DE,B,2020,2020,1,1,1,0,0.0
DE5543304,Fichtelbergwiesen,DE,B,2013,2025,9,24,13,4,0.3076923076923077
DE5543451,Fichtelberggebiet,DE,A,2013,2025,8,22,13,5,0.38461538461538464
DE5604301,Baasemer Wald,DE,B,2011,2025,10,32,15,5,0.3333333333333333
DE5605302,Gewässersystem der Ahr,DE,B,1989,2025,25,1977,37,12,0.32432432432432434
DE5605304,Heidemoor am Moorbach,DE,B,2013,2025,12,77,13,1,0.07692307692307693
DE5605305,Dahlemer Kalktriften,DE,B,2007,2023,4,21,17,13,0.7647058823529411
DE5605306,Obere Kyll und Kalkmulden der Nordeifel,DE,B,2007,2025,18,482,19,1,0.05263157894736842
DE5608302,Nitzbach mit Hangwäldern zwischen Virneburg und Nitztal,DE,B,2014,2023,4,6,10,6,0.6
DE5608303,Wacholderheiden der Osteifel,DE,B,2015,2024,5,7,10,5,0.5
DE5609301,Unterirdische stillgelegte Basaltgruben Mayen und Niedermendig,DE,B,2011,2025,10,36,15,5,0.3333333333333333
DE5609401,Unteres Mittelrheingebiet,DE,A,2007,2025,16,221,19,3,0.15789473684210525
DE5610301,Nettetal,DE,B,2010,2025,13,123,16,3,0.1875
DE5610401,Maifeld Kaan-Lonnig,DE,A,2014,2024,3,3,11,8,0.7272727272727273
DE5611401,Lahnhänge,DE,A,2011,2025,15,114,15,0,0.0
DE5612301,Staatsforst Stelzenbach,DE,B,2012,2021,2,3,10,8,0.8
DE5613301,Lahnhänge,DE,B,1956,2025,19,349,70,51,0.7285714285714285
DE5614301,Eich von Niederbrechen,DE,B,2022,2025,2,4,4,2,0.5
DE5614302,Mensfelder Kopf,DE,B,2019,2019,1,1,1,0,0.0
DE5614401,Feldflur bei Limburg,DE,A,2020,2021,2,2,2,0,0.0
DE5615303,Wald und Schiefergruben bei Langhecke und Klein-Weinbach,DE,B,2020,2024,2,2,5,3,0.6
DE5615304,Eisenbach bei Niederselters,DE,B,2014,2014,1,1,1,0,0.0
DE5617301,Haubergsgrund bei Pfaffenwiesbach,DE,B,2012,2024,7,20,13,6,0.46153846153846156
DE5617302,Eichkopf bei Obermörlen,DE,B,2011,2025,15,67,15,0,0.0
DE5617303,Usa zwischen Wernborn und Ober-Mörlen,DE,B,2018,2024,3,4,7,4,0.5714285714285714
DE5618301,Salzwiesen von Wisselsheim,DE,B,2012,2024,6,9,13,7,0.5384615384615384
DE5618302,Magertriften von Ober-Mörlen und Ostheim,DE,B,2012,2024,10,35,13,3,0.23076923076923078
DE5618303,Übungsplatz bei Ockstadt,DE,B,2021,2025,2,2,5,3,0.6
DE5619303,Am Faulenberg bei Dauernheim,DE,B,2023,2024,2,4,2,0,0.0
DE5619305,Buchenwälder östlich von Echzell,DE,B,2009,2025,15,108,17,2,0.11764705882352941
DE5619306,Grünlandgebiete in der Wetterau,DE,B,2008,2025,18,305,18,0,0.0
DE5620301,Salzwiesen und Weinberg von Selters,DE,B,2019,2019,1,1,1,0,0.0
DE5620302,Geißberg bei Ortenberg,DE,B,2020,2021,2,2,2,0,0.0
DE5621302,Seemenbachtal bei Niederseemen,DE,B,2025,2025,1,1,1,0,0.0
DE5622301,Bellinger Berg,DE,B,2023,2023,1,1,1,0,0.0
DE5622302,Weinberg bei Steinau,DE,B,2013,2024,3,5,12,9,0.75
DE5622303,Hölle und Weinberg von Kressenbach,DE,B,2007,2022,4,5,16,12,0.75
DE5622304,Weiherskopf/ Hohestein,DE,B,2014,2015,2,3,2,0,0.0
DE5622306,"Steinaubachtal, Teufelsloch und Almosenwiese bei Steinau a.d.Str.",DE,B,1996,2022,3,9,27,24,0.8888888888888888
DE5622307,Kaupe und Lochwiese bei Ürzell,DE,B,2022,2022,1,2,1,0,0.0
DE5623301,Stephanskuppe bei Sterbfritz,DE,B,2019,2019,1,1,1,0,0.0
DE5623304,Weinberg bei Hohenzell,DE,B,2007,2025,10,29,19,9,0.47368421052631576
DE5623308,Waizenberg bei Hohenzell,DE,B,2025,2025,1,2,1,0,0.0
DE5623312,"Lietebach,Kelterberg und Schluchtwald bei Ahlersbach u. Hohenzell",DE,B,2020,2025,3,4,6,3,0.5
DE5623314,Weinberg bei Ahlersbach,DE,B,2021,2021,1,1,1,0,0.0
DE5623315,Weinberg und Giebel bei Elm und Herolz,DE,B,2021,2021,1,1,1,0,0.0
DE5623317,Kinzigsystem oberhalb von Steinau a. d. Straße,DE,B,2021,2022,2,5,2,0,0.0
DE5623323,Dallecker bei Hohenzell,DE,B,2022,2023,2,3,2,0,0.0
DE5624305,Hemmersbach/ Bergwiesen bei Ziegelhütte und weitere Flächen,DE,B,2022,2022,1,1,1,0,0.0
DE5624306,Nickus-Hoherdin,DE,B,2022,2022,1,1,1,0,0.0
DE5624307,Stoppelsberg bei Weichersbach und Haag-Stiftes bei Oberzell,DE,B,2025,2025,1,1,1,0,0.0
DE5624350,Frauenstein,DE,B,2022,2022,1,1,1,0,0.0
DE5626371,Tal der Brend,DE,B,2016,2022,3,12,7,4,0.5714285714285714
DE5626372,Schmalwasser- und Premichtal,DE,B,1978,2024,6,8,47,41,0.8723404255319149
DE5627301,"Trockenhänge im Saale-, Streu- und Löhriether Tal",DE,B,2010,2025,8,24,16,8,0.5
DE5627371,Fränkische Saale zwischen Heustreu und Steinach,DE,B,2025,2025,1,2,1,0,0.0
DE5628301,Laubwälder bei Bad Königshofen,DE,B,2009,2024,7,12,16,9,0.5625
DE5628303,Grenzstreifen am Galgenberg - Milzgrund - Warthügel,DE,C,2011,2011,1,1,1,0,0.0
DE5628371,Milztal und oberes Saaletal,DE,B,2014,2025,7,14,12,5,0.4166666666666667
DE5628471,Laubwälder und Magerrasen im Grabfeldgau,DE,A,2009,2025,8,15,17,9,0.5294117647058824
DE5629302,Schlechtsarter Schweiz,DE,B,2020,2020,1,1,1,0,0.0
DE5629303,Altenburg,DE,B,2019,2025,5,6,7,2,0.2857142857142857
DE5630371,Rodachaue mit Bischofsaue westlich Bad Rodach,DE,B,2014,2024,3,4,11,8,0.7272727272727273
DE5630372,Rodacher Wald mit Ruhhügel,DE,B,2004,2025,6,10,22,16,0.7272727272727273
DE5631320,Görsdorfer Heide,DE,B,2024,2024,1,1,1,0,0.0
DE5631371,Muschelkalkzug von den Langen Bergen bis nach Weißenbrunn v. Wald,DE,B,2011,2025,6,18,15,9,0.6
